css-4rbku5 href,UserId,Tweet_Url,Date,Tweets,Comments,Retweets,Likes,Impressions,css-4rbku5 3,css-4rbku5 4,css-4rbku5 5,css-4rbku5 6
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1711383462383641051,Oct 9,Experience the Magic of,2,12,,4.3K,#BASCONFestival,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1711366066142679452,Oct 9,,20,15,53,13K,#NavratriRangIRCTCSang,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1711356672696844324,Oct 9,"भारतीय रेल व आईआरसीटीसी द्वारा- GLORIOUS GUJARAT WITH STATUE OF UNITY EX-AGARTALA टूर पैकेज का संचालन भारत गौरव टूरिस्ट ट्रेन द्वारा किया जा रहा है जिसमें यात्री गुजरात के प्रसिद्ध तीर्थ एवं ऐतिहासिक स्थलों की यात्रा का अनुभव कर सकेंगे |

टूर पैकेज विवरण:

पैकेज कोड : EZBG10…",1,17,,4.3K,,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1711279110172094742,Oct 9,Explore the Anthurium Festival of Mizoram,1,1,10,4.4K,,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1711263266239070595,Oct 9,"The IRCTC portal is the best place to find good hotels near railway stations.

Visit",1,1,18,3.6K,#DekhoApnaDesh,#Travel,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1711252124540305843,Oct 9,Explore the Mystical,1,2,18,3.8K,#AadiKailash,#Pithoragarh,#Uttarakhand,air.irctc.co.in
https://twitter.com/buddhistrain,@buddhistrain,https://twitter.com/buddhistrain/status/1710649476271030708,Oct 7,The,1,4,13,4.1K,#BuddhistCircuitTouristTrain,#Buddhistsites,#BuddhasFootprint,#TravelIndia
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1711018151050375564,Oct 8,http://,4,7,7.1K,63,#TravelIndia,#DekhoApnaDesh,#LuxuryTravel,#LiveLikeMaharaja
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1711018253903114398,Oct 8,0:23,1,26,,2.4K,,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1711009065076244534,Oct 8,Imagine having an anywhere door to explore the world! Where would you open it?,2,13,,5.1K,#DekhoApnaDesh,#Travel,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1710988967540343027,Oct 8,Say goodbye to homesickness and hello to your hometown by booking a,1,3,12,4K,#flight,#IRCTCAir,#Offers,#Deals
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1710673299464757471,Oct 7,"The Fascinating Hornbill Festival Ex Dimapur (EGH041) is just around the corner. Tours start daily from 30.11.2023 to 8.12.2023.

Book now on",1,11,,5K,#DekhoApnaDesh,#Travel,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1710662256923447792,Oct 7,"IRCTC Maharajas' Express is all set to depart on 08/10/23 on its first itinerary of the season 2023-24. 

The Indian Spendour itinerary of 6 Nights/7 Days will cover destinations Delhi - Agra - Ranthambhore - Jaipur-Bikaner-Jodhpur- Udaipur-Mumbai. 

Explore available tours for…",1,5,21,7.6K,,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1710243616336285736,Oct 6,"The Jaipur To Puri-Gangasagar-Puri-Jaipur Flight Package (NJA13) starts on 16.12.2023 & 06.03.2024.

Book now on",11,,,2.8K,#DekhoApnaDesh,#Travel,,
https://twitter.com/bhaskar_pyne,@bhaskar_pyne,https://twitter.com/bhaskar_pyne/status/1708786210628673602,Oct 2,Departure,5,31,189,27K,,,@proicfindrlys,@ManiSudhanshu58
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1710224126894543162,Oct 6,Get ready to immerse yourself in the vibrant tapestry of Rajasthan's rich culture.,1,10,,3K,,,,
https://twitter.com/eCateringIRCTC,@eCateringIRCTC,https://twitter.com/eCateringIRCTC/status/1710166280983220730,Oct 6,"From desserts to pizzas, IRCTC eCatering brings you plenty of reasons to smile on your way this",5,3,12,3K,#WorldSmileDay,#FoodOnTrack,#trainfood,#foodintrain
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1710126655895957831,Oct 6,commends all athletes representing,2,2,32,4.4K,#IRCTCAir,#IndiaAtAsianGames,#AsianGames,#IndiaAtAG22
https://twitter.com/eCateringIRCTC,@eCateringIRCTC,https://twitter.com/eCateringIRCTC/status/1709940409403855134,Oct 5,A reminder to avoid unauthorised train food delivery vendors and to use only IRCTC eCatering for a seamless experience.,11,82,111,52K,#FoodOnTrack,#trainfood,#foodintrain,
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1709962368241811590,Oct 5,,3,5,4.3K,34,#MaharajasExpress,#BuddhistCircuit,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709962446000001388,Oct 5,,1,13,,2.3K,,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709942435974176809,Oct 5,If you could travel,9,3,28,4.3K,#IRCTCAir,,,
https://twitter.com/buddhistrain,@buddhistrain,https://twitter.com/buddhistrain/status/1709903559188516936,Oct 5,As the place where the,1,2,13,3K,#Buddha,#Sravasti,#BuddhasFootprint,#TravelIndia
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709887128103174618,Oct 5,"Expediting Socio-Economic Growth with Railways!

The doubling of the Katni & Vijay Sota railway line will expedite the socio-economic development in the Katni and Umaria districts in Madhya Pradesh by enhancing connectivity and encouraging tourism.",2,5,,1.7K,#RailInfra4MadhyaPradesh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709886772640096583,Oct 5,"Strengthening rail connectivity in Madhya Pradesh!

Hon’ble Prime Minister",2,9,,1.8K,#RailInfra4MadhyaPradesh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709885121770541090,Oct 5,"मड़वास ग्राम-सिंगरौली रेल लाइन दोहरीकरण परियोजना के राष्ट्र को समर्पण से मध्य प्रदेश के सिंगरौली एवं सीधी जिलों में आर्थिक-सामाजिक प्रगति का मार्ग प्रशस्त होगा, साथ ही क्षेत्र में बिजली संयंत्रों तक कोयले के परिवहन में बढ़ोतरी होगी।",2,14,,1.8K,#RailInfra4MadhyaPradesh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709883811985862843,Oct 5,"मध्य प्रदेश में कटनी-विजय सोता रेल खंड के दोहरीकरण से ट्रेनों के परिचालन में सुगमता आएगी, साथ ही कटनी एवं उमरिया जिलों में आर्थिक-सामाजिक प्रगति के द्वार खुलेंगे।",2,10,,2.1K,#RailInfra4MadhyaPradesh,,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1709832330943004959,Oct 5,Hon’ble PM Shri,9,284,381,30K,#RailInfra4Rajasthan,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709832096766906754,Oct 5,"जैसलमेर-दिल्ली एक्सप्रेस के शुभारंभ से राजस्थान के कई शहरों को दिल्ली तक सीधी रेल कनेक्टिविटी मिलेगी, जिससे क्षेत्र के निवासियों, व्यापारियों एवं छात्रों को सुगम आवागमन की सुविधा मिलेगी।",2,1,8,3.7K,#RailInfra4Rajasthan,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709831600295522775,Oct 5,"Escalating upgrades for Rajasthan's Rail Infra!
 
Jaisalmer - Delhi Express will help in boosting socio-economic growth in the connecting areas and ease the commute for students, businessmen, traders, etc.",9,,,2.2K,#RailInfra4Rajasthan,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709830535424704703,Oct 5,"Unraveling Heritage Rich Rajasthan

Marwar Khambli Ghat Heritage special train includes AC Chair Car for passenger comfort and will provide a journeys through scenic hills & forest areas.",2,7,,2K,#RailInfra4Rajasthan,,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1709827925049045497,Oct 5,माननीय प्रधानमंत्री श्री,41,372,907,55K,#RailInfra4Rajasthan,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709829248771600441,Oct 5,"Escalating upgrades for Rajasthan's Rail Infra 

Degana-Rai Ka Bagh Doubling Project will improve mobility of passenger & freight trains connecting Jodhpur, Jaisalmer, Samdari, etc and fosters development of tourism industry in Western Rajasthan.",1,9,,1.7K,#RailInfra4Rajasthan,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709791221684789406,Oct 5,"A Deep Dive Into Chanderi's Rich Heritage

Venue:
Tent City Katti Ghati, Ramnagar Road Chanderi (MP)

Dates:
5 Oct 2023 - 9 Oct 2023

Discover Madhya Pradesh Tour Packages On IRCTC Tourism

Visit:",1,4,19,5.4K,,,,
https://twitter.com/eCateringIRCTC,@eCateringIRCTC,https://twitter.com/eCateringIRCTC/status/1709600420946202751,Oct 4,Take a screenshot and tell us what you caught in the comments. Bowl out your hunger with yummy food from,10,4,20,5.6K,#IRCTC,#CricketWorldCup,#FoodOnTrack,#trainfood
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709583105076695488,Oct 4,View the coloured waters of Hutt Lagoon by booking air tickets,2,2,17,3.2K,#Australia,#IRCTCAir,#Offers,#Deals
https://twitter.com/GoldenChariotIR,@GoldenChariotIR,https://twitter.com/GoldenChariotIR/status/1709535746795987121,Oct 4,to the gems of India hidden in its southern region with the,2,5,15,3.9K,#StartYourJourney,#GoldenChariot,#DekhoApnaDesh,#Exploreindia
https://twitter.com/IR_BharatGaurav,@IR_BharatGaurav,https://twitter.com/IR_BharatGaurav/status/1709515669379883433,Oct 4,"Delve into heritage and spirituality on the Divya Dakshin Yatra With Jyotirlinga (SCZBG15) starting on 31.10.2023 from Secunderabad.

Book now on",1,2,16,7.2K,#DekhoApnaDesh,#BharatGaurav,#Travel,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709486362020487466,Oct 4,"This weekend, plan a trip",1,1,8,3K,#Puducherry,#flights,#IRCTCAir,#Offers
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709472320849694967,Oct 4,Explore Indian influences on your tour to,1,12,,3.2K,#Vietnam,#Travel,#tourism,#vacation
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709433726730437061,Oct 4,IRCTC applauds all Indian athletes at the,12,4,48,6.1K,#AsianGames,#IndiaAtAsianGames,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1709255320235815243,Oct 3,"Indeed, a Golden Girl!",26,395,1.1K,56K,,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709261243792716138,Oct 3,"Take a deep dive into the spirituality and history of Garvi Gujarat (CDBG10) by Bharat Gaurav Deluxe AC tourist train, covering the prominent religious and heritage tourist sites including Statue of Unity in Gujarat.

Highlights:

Tour name:- GARVI GUJARAT

Duration:- 07…",13,9,43,9.2K,,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709173747952005425,Oct 3,"Strengthening Rail Infra in Telangana! 

 Hon’ble PM Shri",4,,,1.6K,#RailInfra4Telangana,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709173681824608605,Oct 3,The Manoharabad- Siddipet New Railway line in the state of Telangana will lead to the construction of 81 major and minor bridges.,5,,,1.7K,#RailInfra4Telangana,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709173604578123934,Oct 3,The Manoharabad- Siddipet railway line in the state of Telangana will include of 59 RUBs  and 16 ROBs.,1,4,,1.9K,#RailInfra4Telangana,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709173504967622682,Oct 3,"Boosting the economy by enhancing connectivity!

The new  Manoharabad- Siddipet railway line will facilitate the introduction of passenger trains on the route and promote socio-economic growth in the Medak and Siddipet districts.",1,1,8,2.3K,#RailInfra4Telangana,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709173295147524536,Oct 3,The newly launched project for the electrification of the Dharmabad- Manoharabad and Mahbubnagar- Kurnool railway lines will make travel more comfortable and shorter with increased train speed.,5,,,1.3K,#RailInfra4Telangana,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709173177811878088,Oct 3,The electrification of the Dharmabad- Manoharabad and Mahbubnagar- Kurnool railway lines will provide seamless connectivity from Secunderabad to major cities and protect the environment by promoting electric locomotives.,2,6,,1.7K,#RailInfra4Telangana,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709173097621078100,Oct 3,"Elevating rail infra to improve connectivity!

Hon’ble PM Shri",3,,,1.3K,#RailInfra4Telangana,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709173032194068790,Oct 3,Hon’ble PM Shri,7,,,1.8K,#RailInfra4Telangana,,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1709128604909465739,Oct 3,"आजादी के इतने वर्षों में भी अब तक छत्तीसगढ़ के ताड़ोकी को रेलवे के नक्शे में जगह नहीं मिली थी, आज ताड़ोकी को नई रेल लाइन की सौगात मिल रही है: माननीय प्रधानमंत्री श्री",34,286,438,36K,#RailInfra4Chhattisgarh,,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1709121332032446644,Oct 3,Hon’ble PM Shri,16,267,331,25K,#RailInfra4Chhattisgarh,,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1709116559237447855,Oct 3,Hon’ble PM Shri,11,257,322,23K,#RailInfra4Chhattisgarh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709102966593216580,Oct 3,ताड़ोकी-रायपुर रेल सेवा से बालोद और कांकेर जिलों में रोजगार और व्यवसाय के अवसरों को बढ़ावा मिलेगा।,1,11,,2.2K,#RailInfra4Chhattisgarh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709102318078279881,Oct 3,जगदलपुर-दंतेवाड़ा दोहरीकरण परियोजना से रेलखंड की परिचालन क्षमता में बढ़ोतरी होगी और क्षेत्र में रेल कनेक्टिविटी भी बढ़ेगी।,1,6,,1.5K,#RailInfra4Chhattisgarh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709102237254078680,Oct 3,बोरीडांड-सूरजपुर रेलखंड दोहरीकरण परियोजना से उत्तरी छत्तीसगढ़ में रेल कनेक्टिविटी का विस्तार होगा और राज्य में पर्यटन एवं रोजगार के नए अवसर बनेंगे।,9,,,1.6K,#RailInfra4Chhattisgarh,,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1709101235792466224,Oct 3,माननीय प्रधानमंत्री श्री,12,285,386,21K,#RailInfra4Chhattisgarh,,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1709099501451878461,Oct 3,माननीय प्रधानमंत्री श्री,17,266,336,23K,#RailInfra4Chhattisgarh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709101288104063475,Oct 3,अंतागढ़-ताड़ोकी नई रेल लाइन से रेल यातायात की बेहतर सुविधा से सामाजिक एवं आर्थिक विकास को बढ़ावा मिलेगा और रावघाट के खदानों से भिलाई इस्पात संयंत्र तक लौह अस्यक की सुगम एवं तीव्र आपूर्ति होगी।,2,8,,1.7K,#RailInfra4Chhattisgarh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709100834179698970,Oct 3,"Laying the Tracks to Transformation in Chhattisgarh!

The newly developed Jagdalpur Railway Station will have improved station approaches and circulating areas, provision of signage in circulating areas, and divyangjan-friendly amenities.",3,7,,1.2K,#RailInfra4Chhattisgarh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709100598115852290,Oct 3,"Reimagining the future with Indian Railways!

The plan to upgrade the Jagdalpur Railway Station in Chhattisgarh will see the addition of new facilities like foot over bridges, improved waiting halls, and retiring rooms on the station premises.",2,4,,1.1K,#RailInfra4Chhattisgarh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709099633132421163,Oct 3,"Naye Bharat Ka Naya Station!

Hon’ble Prime Minister",1,4,,1.3K,#RailInfra4Chhattisgarh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709099399954256370,Oct 3,"Boosting socio-economic growth in Chhattisgarh!

The Taroki- Raipur DEMU Train service will generate employment and business opportunities in the Balod and Kanker districts.",1,5,,1.1K,#RailInfra4Chhattisgarh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709098938337481164,Oct 3,"Laying The Tracks To Transformation!

The Taroki- Raipur DEMU Train service in Chhattisgarh will provide accessibility to medical and educational facilities by improving connectivity between Taroki and Raipur.",1,4,,1.1K,#RailInfra4Chhattisgarh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709096086168875511,Oct 3,"Pushing the envelope of growth!

Laying the foundation stone for the Boridand- Surajpur doubling project in Chhattisgarh with a total length of 79.90 Km will enhance rail connectivity.",3,6,,1.1K,#RailInfra4Chhattisgarh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709094838556324286,Oct 3,"Augmenting Rail Infrastructure in Chhattisgarh!

The newly launched Antagarh- Taroki Line Project in Chhattisgarh include 48 major and minor bridges.",7,,,1.5K,#RailInfra4Chhattisgarh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709094764103217286,Oct 3,"Igniting industrial development!

The new Antagarh- Taroki Line will improve connectivity in tribal areas of southern Chhattisgarh, expedite the transportation of iron ore in the Rowghat area to the Bhilai Steel plant, and stimulate socio-economic growth.",3,,,1.1K,#RailInfra4Chhattisgarh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1709094597149024375,Oct 3,माननीय प्रधानमंत्री श्री,1,7,,1.2K,#RailInfra4Chhattisgarh,,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1709060453241135184,Oct 3,माननीय प्रधानमंत्री श्री,20,320,484,26K,#RailInfra4Chhattisgarh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708802539221836044,Oct 2,माननीय प्रधानमंत्री श्री,3,1,13,4.1K,#RailInfra4MadhyaPradesh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708802231745777808,Oct 2,माननीय प्रधानमंत्री श्री,2,10,,3.4K,#RailInfra4MadhyaPradesh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708800930475610198,Oct 2,"Laying the foundation for development in Madhya Pradesh!

Hon'ble Prime Minister Shri",1,7,,2.2K,#RailInfra4MadhyaPradesh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708800712589951357,Oct 2,"Advancing the rail infra development in Madhya Pradesh!

The Gwalior- Sumaoli section will comprise the construction of 24 major and minor bridges, 5 RUBs, and 1 ROB.",3,1,13,2.5K,#RailInfra4MadhyaPradesh,,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1708797970559172958,Oct 2,माननीय प्रधानमंत्री श्री,13,256,389,28K,#RailInfra4MadhyaPradesh,,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1708798954459054097,Oct 2,माननीय प्रधानमंत्री श्री,13,267,344,23K,#RailInfra4MadhyaPradesh,,,
https://twitter.com/narendramodi,@narendramodi,https://twitter.com/narendramodi/status/1708797956738949413,Oct 2,मध्य प्रदेश के ग्वालियर में कई विकास परियोजनाओं का उद्घाटन और शिलान्यास समाज के सभी वर्गों के सशक्तिकरण में अहम भूमिका निभाएगा।,604,3.5K,10K,374K,,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708800299685876032,Oct 2,"Elevating rail infrastructure in Madhya Pradesh!

The inauguration of the gauge conversion for the Gwalior-Sumaoli section will enhance rail connectivity to the major stations of Gwalior, Birlanagar, Rayaru, Bamour Gaon, Ambakeshwar (Halt), and Sumaoli.",1,9,,2.1K,#RailInfra4MadhyaPradesh,,,
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1708736797008936974,Oct 2,,2,1,1.4K,,#RailInfra4Rajasthan,#RailInfra4MadhyaPradesh,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708736937941672100,Oct 2,ਰਾਜਸਥਾਨ ਅਤੇ ਮੱਧ ਪ੍ਰਦੇਸ਼ ਵਿਚ ਰੇਲ ਇਨਫਰਾ ਦਾ ਵਿਸਤਾਰ,1,,,1.3K,#RailInfra4Rajasthan,#RailInfra4MadhyaPradesh,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708736049936306428,Oct 2,माननीय प्रधानमंत्री श्री,8,,,2K,#Mission100PercentElectrification,#RailInfra4Rajasthan,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708735471067779275,Oct 2,माननीय प्रधानमंत्री श्री,6,,,1.8K,#RailInfra4Rajasthan,#RailInfra4MadhyaPradesh,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708734749098037598,Oct 2,Elevating passenger experience by enhancing rail infra in Rajasthan!,2,5,,2K,#RailInfra4Rajasthan,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708734344934936969,Oct 2,"Building the Nation in a Sustainable Way!

With the intent to electrify the Kota-Chittaurgarh railway line, Indian Railways aims to achieve its goal of Net Zero Emissions as this project will be environment-friendly and efficient.",1,3,7,1.7K,#RailInfra4Rajasthan,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708733767714791577,Oct 2,The electrification of the Kota-Chittaurgarh railway line will provide an effective alternate route to the busy Chittaurgarh- Ratlam section by ensuring smooth train movement with operational flexibility along the route.,1,5,,1.5K,#RailInfra4Rajasthan,,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1708730770284597376,Oct 2,माननीय प्रधानमंत्री श्री,11,284,418,27K,#Mission100PercentElectrification,#RailInfra4Rajasthan,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708733309004775581,Oct 2,"Lighting Up The Path Ahead With Indian Railway!

Hon’ble PM Shri",7,,,1.6K,#RailInfra4Rajasthan,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708733099885154688,Oct 2,"Facilitating industrial development to boost the economy!

The doubling of the Chittaurgarh-Nimach railway line in Rajasthan and Madhya Pradesh will enhance the movement of goods and passengers.",2,,,1.4K,#RailInfra4Rajasthan,#RailInfra4MadhyaPradesh,,
https://twitter.com/GoldenChariotIR,@GoldenChariotIR,https://twitter.com/GoldenChariotIR/status/1708695219028602920,Oct 2,The,3,14,,4.6K,#GoldenChariot,#GandhiJayanti,#MahatmaGandhi,#splendidjourney
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708698065303969820,Oct 2,Team IRCTC wishes everyone,22,,,2.6K,#HappyGandhiJayanti,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708697116095168529,Oct 2,to everyone. This,3,1,19,2.5K,#HappyGandhiJayanti,#GandhiJayanti,,
https://twitter.com/IR_BharatGaurav,@IR_BharatGaurav,https://twitter.com/IR_BharatGaurav/status/1708692962027208816,Oct 2,Team IRCTC wishes everyone,1,1,16,5.9K,#HappyGandhiJayanti,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708692801381367874,Oct 2,Let us remember,10,,,1.9K,#MahatmaGandhi,#GandhiJayanti,#IRCTCAir,#GandhiJayanti2023
https://twitter.com/GoldenChariotIR,@GoldenChariotIR,https://twitter.com/GoldenChariotIR/status/1708382527113810336,Oct 1,The Golden Chariot wishes,1,5,12,5K,#HappyInternationalCoffeeDay,#Chikmagalur,#ExploreKarnataka,#CoffeeLovers
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1708399966908248516,Oct 1,·,2,30,5.7K,Swacch Bharat,#SwachhBharat,#SwachhBharatMission,#GarbageFreeIndia,#SwachhataHiSeva2023
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1708409588138307605,Oct 1,Amrit Mahotsav,1,11,2.9K,,,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708465218203111661,Oct 1,"Together, we can achieve a Swachh and Swasth Bharat! IRCTC'S South Zone's active involvement in the Swachhata Abhiyan is a testament to our commitment.",2,11,,1.9K,#SwachhataDiwas2023,#SwachhBharat,#SwachhBharatMission,#GarbageFreeIndia
https://twitter.com/RailwayNorthern,@RailwayNorthern,https://twitter.com/RailwayNorthern/status/1708428085618745385,Oct 1,Hon'ble PM Shri,3,19,43,4.5K,#RailInfra4Telangana,,,
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1708435505841598474,Oct 1,,2,1,3.2K,4,#RailInfra4Telangana,,,
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1708433897669972226,Oct 1,,1,3,1.4K,,#RailInfra4Telangana,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708434050304835804,Oct 1,"Scaling New Height of Growth By Augmenting Rail Infrastructure in Telangana!

The new Krishna-Jaklair line will improve rail connectivity to the remote areas of the Naryanpet region and stimulate socio-economic growth in the state.",2,,,1.3K,#RailInfra4Telangana,,,
