userId_url,profile_photo,css-4rbku5 href 2,UserName,UserId,Tweet_Url,date-time,Tweets,css-4rbku5 href 5,attached_media,tweets,Comments,Retweets,Likes,css-4rbku5 href 6,impression/views,css-4rbku5 href 7,likes,css-4rbku5 2,css-4rbku5 href 8,css-901oao 12,css-4rbku5 href 9,retweeted date,css-901oao 16,css-901oao 17,css-4rbku5 4,css-4rbku5 href 10,css-901oao 25
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1392838724623376394,"May 13, 2021",Our hearts go out to the communities in Latin America hit hard by COVID-19. We’re providing $33M in new funding and grants to increase access to quality information and support humanitarian efforts by partners like,https://t.co/oGXwQdtB88,https://pbs.twimg.com/card_img/1719796951372447745/-fjrlh62?format=jpg&name=900x900,blog.google,93,215,1.6K,https://twitter.com/sundarpichai/status/1392838724623376394/analytics,,,,@uniceflac,https://twitter.com/uniceflac,&,,,,,,,in the region.
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1385276305365635078,"Apr 22, 2021","Glad to see the US government announcing an ambitious, yet attainable goal to cut greenhouse gas emissions by 50%+ below 2005 levels by 2030. At Google, we're committed to doing our part by working to achieve carbon-free operations by 2030.",https://t.co/qH8flKrkMT,,npr.org,122,192,1.8K,https://twitter.com/sundarpichai/status/1385276305365635078/analytics,,,,,,,,,Biden Makes New Pledge For U.S. Greenhouse Gas Emissions: A 50% Cut,"The president opened a climate summit by announcing that the United States will aim to cut its greenhouse gas emissions in half, based on 2005 levels, by the end of the decade.",,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1384935522792050688,"Apr 21, 2021","Proud that we’ve matched our operations with 100% renewable energy 4 years in a row.

5 of our data centers are running on ~90% carbon-free energy, putting us on track to operate on 24/7 carbon-free energy by 2030.",https://t.co/ho67EcL5Y9,https://pbs.twimg.com/card_img/1720017516745895936/ZB2J1zWm?format=jpg&name=small,blog.google,148,484,3.9K,https://twitter.com/sundarpichai/status/1384935522792050688/analytics,,,,,,,,,,,#EarthDay,https://twitter.com/hashtag/EarthDay?src=hashtag_click,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1384294088237715460,"Apr 20, 2021",Congrats,,https://pbs.twimg.com/profile_images/1321163587679784960/0ZxKlEKB_normal.jpg,Quote,74,267,3.3K,https://twitter.com/sundarpichai/status/1384294088237715460/analytics,GIF,,ALT,@NASA,https://twitter.com/NASA,Ingenuity on your historic flight!,,,NASA,@NASA,#MarsHelicopter,https://twitter.com/hashtag/MarsHelicopter?src=hashtag_click,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1382726635728740354,"Apr 15, 2021","To help with equitable COVID-19 vaccine distribution efforts globally, we’re providing 250,000 vaccines to countries in need, supporting pop-up vaccine sites in the US & committing another $250M in ad grants to help connect people to accurate vaccine info",https://t.co/wQNJfK92tW,https://pbs.twimg.com/card_img/1718990913458798592/lUkO7a1l?format=jpg&name=small,blog.google,109,203,1.6K,https://twitter.com/sundarpichai/status/1382726635728740354/analytics,,,,,,,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1382682787912642567,"Apr 15, 2021",Our planet has seen rapid environmental change in the past half-century -- more than any other point in human history. The new Timelapse feature in,,,0:37,98,357,1.9K,https://twitter.com/sundarpichai/status/1382682787912642567/analytics,,,,@GoogleEarth,https://twitter.com/googleearth,compiles 24 million satellite photos from the past 37 years into an interactive 4D experience.,https://t.co/zDfp7Wn1um,https://,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1382319507469864968,"Apr 14, 2021",Excited that we're launching a new,,https://pbs.twimg.com/profile_images/1246119312437501952/4PFqQ_va_normal.jpg,Quote,90,193,1.7K,https://twitter.com/sundarpichai/status/1382319507469864968/analytics,,,,@GoogleCloud,https://twitter.com/googlecloud,region in Poland. Thank you PM,,,Google Cloud Poland,@GoogleCloud_PL,,,for your partnership - look forward to helping unleash new opportunities for people in Poland and around the world.
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1379850658694635521,"Apr 7, 2021",...and we're back:) Join us May 18-20 for,,https://pbs.twimg.com/tweet_video_thumb/EyY22voU4AUYRpK.jpg,GIF,337,2K,8.4K,https://twitter.com/sundarpichai/status/1379850658694635521/analytics,,,,,,"live, online, and free for everyone.",https://t.co/763eVjWpYE,http://,,,#GoogleIO,https://twitter.com/hashtag/GoogleIO?src=hashtag_click,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1376898299140087815,"Mar 30, 2021",Helpful new AI-powered features are coming to,,https://pbs.twimg.com/tweet_video_thumb/Exu45mxU8AIk3Ij.jpg,GIF,204,642,4.3K,https://twitter.com/sundarpichai/status/1376898299140087815/analytics,,,,@GoogleMaps,https://twitter.com/googlemaps,": the next generation of Live View indoors to help you navigate airports & malls using AR, weather & air quality information, eco-friendly routes for driving directions + more.",https://t.co/pBnXoBQu1f,https://,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1376707468995088387,"Mar 30, 2021",Happy,https://twitter.com/sundarpichai/status/1376707468995088387/photo/1,,,372,1.4K,26K,https://twitter.com/sundarpichai/status/1376707468995088387/analytics,,,,,,"! (Search ""Holi"" on Google for a colorful surprise:)",,,,,#Holi,https://twitter.com/hashtag/Holi?src=hashtag_click,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1382682787912642567,"Apr 15, 2021",Our planet has seen rapid environmental change in the past half-century -- more than any other point in human history. The new Timelapse feature in,,,0:35,98,357,1.9K,https://twitter.com/sundarpichai/status/1382682787912642567/analytics,0:01 / 0:37,,,@GoogleEarth,https://twitter.com/googleearth,compiles 24 million satellite photos from the past 37 years into an interactive 4D experience.,https://t.co/zDfp7Wn1um,https://,,,,,
https://twitter.com/lockheimer,https://pbs.twimg.com/profile_images/703187719040598017/oDAd_taf_bigger.jpg,https://twitter.com/lockheimer,Hiroshi Lockheimer,@lockheimer,https://twitter.com/lockheimer/status/1333896731356921858,"Dec 2, 2020","Super proud of the team for these innovations, and thank you",,https://pbs.twimg.com/profile_images/1699117696867262465/GIR_EA8-_normal.jpg,Quote,34,38,451,https://twitter.com/lockheimer/status/1333896731356921858/analytics,,https://twitter.com/sundarpichai,Sundar Pichai,@PopSci,https://twitter.com/PopSci,for the recognition!,,,Android,@Android,,,
https://twitter.com/SusanWojcicki,https://pbs.twimg.com/profile_images/1316183322192568330/QFz_ARWk_bigger.jpg,https://twitter.com/SusanWojcicki,Susan Wojcicki,@SusanWojcicki,https://twitter.com/SusanWojcicki/status/1333932885795954690,"Dec 2, 2020",What did the world watch on YouTube in 2020? Check out our latest blog post from,https://t.co/7RYXa32I9B,,blog.youtube,51,47,329,https://twitter.com/SusanWojcicki/status/1333932885795954690/analytics,,https://twitter.com/sundarpichai,Sundar Pichai,@shockallocca,https://twitter.com/shockallocca,"to find out our top 10 trending videos of the year, plus our top creators, breakout creators & top music videos.",,,2020’s top-trending videos and creators,"YouTube's top-trending videos and creators. Plus, our top 10 breakout creators and music videos.",,,
https://twitter.com/demishassabis,https://pbs.twimg.com/profile_images/691700243809718272/z7XZUARB_bigger.jpg,https://twitter.com/demishassabis,Demis Hassabis,@demishassabis,https://twitter.com/demishassabis/status/1333434924049772545,"Nov 30, 2020",Thrilled to announce our first major breakthrough in applying AI to a grand challenge in science.,,,,163,2.7K,8.2K,https://twitter.com/demishassabis/status/1333434924049772545/analytics,,https://twitter.com/sundarpichai,Sundar Pichai,,,has been validated as a solution to the ‘protein folding problem’ & we hope it will have a big impact on disease understanding and drug discovery:,https://t.co/P53t2TxVRa,http://,,,#AlphaFold,https://twitter.com/hashtag/AlphaFold?src=hashtag_click,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1333434525284671489,"Nov 30, 2020",".@DeepMind's incredible AI-powered protein folding breakthrough will help us better understand one of life’s fundamental building blocks + enable researchers to tackle new and hard problems, from fighting diseases to environmental sustainability.",https://t.co/kpr8EAx34h,https://pbs.twimg.com/card_img/1718765673927852032/uEc7WD0I?format=jpg&name=small,deepmind.google,100,1.1K,5.4K,https://twitter.com/sundarpichai/status/1333434525284671489/analytics,,,,,,,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1329161445863407616,"Nov 19, 2020",We’ve redesigned the,https://t.co/5UqNWSqSts,https://pbs.twimg.com/card_img/1719383653938237440/ek8rs5FY?format=jpg&name=900x900,blog.google,217,250,2.4K,https://twitter.com/sundarpichai/status/1329161445863407616/analytics,,,,@GooglePay,https://twitter.com/GooglePay,"app, starting in the US, making it simpler to pay securely, organize finances, save money + more",,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1326602781805801473,"Nov 12, 2020",Today we’re proud to honor veterans with a,,,,141,176,2.7K,https://twitter.com/sundarpichai/status/1326602781805801473/analytics,,,,,,"by guest artist and Air Force vet Jenn Hassin, who created this sculpture from military uniforms donated by veterans. We’re grateful to her and all veterans for their service.",https://t.co/z4NrxMnKFz,https://,,,#GoogleDoodle,https://twitter.com/hashtag/GoogleDoodle?src=hashtag_click,
https://twitter.com/stshank,https://pbs.twimg.com/profile_images/968582401243856896/URPK12fK_bigger.jpg,https://twitter.com/stshank,Stephen Shankland,@stshank,https://twitter.com/stshank/status/1322013222111744000,"Oct 30, 2020",Google,https://twitter.com/stshank/status/1322013222111744000/photo/1,https://pbs.twimg.com/media/Eli8ArJXEAAqU9u?format=jpg&name=small,,59,59,1.2K,https://twitter.com/stshank/status/1322013222111744000/analytics,,https://twitter.com/sundarpichai,Sundar Pichai,,,Night Sight. Chamisa by moonlight.,,,,,#Pixel5,https://twitter.com/hashtag/Pixel5?src=hashtag_click,
https://twitter.com/pbump,https://pbs.twimg.com/profile_images/1554893308790546434/Gg2fE0f6_bigger.jpg,https://twitter.com/pbump,Philip Bump,@pbump,https://twitter.com/pbump/status/1322013016351793152,"Oct 30, 2020",First spotted by,https://twitter.com/pbump/status/1322013016351793152/photo/1,https://pbs.twimg.com/media/Eli7t1fXgAEYX8O?format=png&name=360x360,,73,972,2.5K,https://twitter.com/pbump/status/1322013016351793152/analytics,,https://twitter.com/sundarpichai,Sundar Pichai,@dansinker,https://twitter.com/dansinker,", this is just a remarkable correlation. 

Google searches for ""loss of taste"" and ""loss of smell"" versus population-adjusted new coronavirus cases.",https://t.co/I38fXZsyb8,https://,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1319315634723799040,"Oct 22, 2020","Sharing some updates on our racial equity commitments, including a new goal to increase supplier diversity by spending $100M with Black-owned businesses and a minimum of $1B total with diverse-owned suppliers in the US each year starting in 2021",https://t.co/IBzqvqJKNA,https://pbs.twimg.com/card_img/1718135051718684672/ZNvHgefC?format=jpg&name=small,blog.google,226,358,2.7K,https://twitter.com/sundarpichai/status/1319315634723799040/analytics,,,,,,,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1316826472191938560,"Oct 16, 2020","22 years in, we’re still focused on providing the most helpful Google Search experience powered by",https://t.co/f46ojjbyWg,https://pbs.twimg.com/card_img/1718853688347799552/4V8vg8U_?format=jpg&name=900x900,blog.google,186,468,2.9K,https://twitter.com/sundarpichai/status/1316826472191938560/analytics,,,,,,"- whether it’s giving better answers, finding key moments in videos, bringing useful information to AR in Maps, hum to search + more.",,,,,#GoogleAI,https://twitter.com/hashtag/GoogleAI?src=hashtag_click,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1316343653116178432,"Oct 14, 2020","We're introducing Journalist Studio, a suite of tools to help reporters do their work more efficiently, including using",https://t.co/fG6fWvn7kO,https://pbs.twimg.com/card_img/1718520488740417536/PwkbbPaE?format=jpg&name=900x900,blog.google,108,533,2.8K,https://twitter.com/sundarpichai/status/1316343653116178432/analytics,,,,,,"to help quickly sift through huge amounts of files, and a new way to explore and visualize data",,,,,#GoogleAI,https://twitter.com/hashtag/GoogleAI?src=hashtag_click,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1315766766824349696,"Oct 13, 2020","Such a nice moment, congrats to Paul Milgrom and Robert Wilson for their Nobel Prize!",,,This post is unavailable.,98,741,7.6K,https://twitter.com/sundarpichai/status/1315766766824349696/analytics,,,,,,,https://twitter.com/Stanford/status/1315631500080148480,https://,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1308831700538060800,"Sep 23, 2020","This week, we’re introducing the COVID layer in",https://t.co/7Esqnq0JO7,https://pbs.twimg.com/card_img/1717814673909653504/VV1xWDCz?format=jpg&name=small,blog.google,152,1.2K,5.7K,https://twitter.com/sundarpichai/status/1308831700538060800/analytics,,,,@GoogleMaps,https://twitter.com/googlemaps,", a tool that shows critical information about COVID-19 cases in an area so you can make more informed decisions about where to go and what to do.",,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1308664267495763968,"Sep 23, 2020",Congrats to our 2020,https://twitter.com/sundarpichai/status/1308664267495763968/photo/1,https://pbs.twimg.com/media/EilOlMfVoAAN8Se?format=png&name=small,,65,261,3.1K,https://twitter.com/sundarpichai/status/1308664267495763968/analytics,,,,,,"winner, Texas 5th grader Sharon Sara! Her artwork inspired by this year’s contest theme “I show kindness by…” is featured on our US homepage today.",https://t.co/yaKFS5LFfj,https://,,,#DoodleforGoogle,https://twitter.com/hashtag/DoodleforGoogle?src=hashtag_click,
https://twitter.com/JeffDean,https://pbs.twimg.com/profile_images/935325968280907776/AcBo6zJc_bigger.jpg,https://twitter.com/JeffDean,Jeff Dean (@,@JeffDean,https://twitter.com/JeffDean/status/1308636109824425984,"Sep 23, 2020",Great to see the CZU Complex fire  100% contained.  Thank you to all of the amazing firefighters and others who had a hand in battling this fire and all the other fires up and down the West coast.,,https://pbs.twimg.com/profile_images/1145742752824483842/gAPc8mwO_normal.png,Quote,8,34,571,https://twitter.com/JeffDean/status/1308636109824425984/analytics,),https://twitter.com/sundarpichai,Sundar Pichai,,,,,,San Francisco Chronicle,@sfchronicle,,,
https://twitter.com/ruth_franklin,https://pbs.twimg.com/profile_images/1387066991706624002/IJmHf9vU_bigger.jpg,https://twitter.com/ruth_franklin,Ruth Franklin,@ruth_franklin,https://twitter.com/ruth_franklin/status/1307109092511678470,"Sep 19, 2020","According to Jewish tradition, a person who dies on Rosh Hashanah, which began tonight, is a tzaddik, a person of great righteousness. Baruch Dayan HaEmet.",,,,1.6K,55K,235K,https://twitter.com/ruth_franklin/status/1307109092511678470/analytics,,https://twitter.com/sundarpichai,Sundar Pichai,,,,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1307126627579686913,"Sep 19, 2020",Saddened by the loss of one of our true heroes. Justice Ginsburg’s legacy will ensure that women will always have a seat at the table (and on our highest court) -- America is a better country because of her service.,,,,208,454,7.2K,https://twitter.com/sundarpichai/status/1307126627579686913/analytics,,,,,,,,,,,,,
https://twitter.com/Googleorg,https://pbs.twimg.com/profile_images/646789936603992065/A7CaGTjV_bigger.png,https://twitter.com/Googleorg,Google.org,@Googleorg,https://twitter.com/Googleorg/status/1307033726862405638,"Sep 19, 2020","To help communities across the US being impacted by wildfires, we've issued $1M in grants and were joined by Googlers donating to support relief efforts. To learn more or donate if you're able, check out the links below ↓",https://t.co/I7zNBRksBA,https://pbs.twimg.com/card_img/1718976334628573184/g6CxwEvK?format=png&name=small,donate.google.com,120,56,415,https://twitter.com/Googleorg/status/1307033726862405638/analytics,,https://twitter.com/sundarpichai,Sundar Pichai,,,,,,California wildfires,"Every disaster is different in terms of impact and geography, but essential needs following a disaster are nearly identical. While the needs of individuals and communities may differ depending on the...",,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1306363540903657473,"Sep 17, 2020",As we kick off,https://t.co/lIaaqbYxPS,https://pbs.twimg.com/card_img/1718056112539279360/sqPX1nIc?format=jpg&name=small,blog.google,36,90,839,https://twitter.com/sundarpichai/status/1306363540903657473/analytics,,,,@Googleorg,https://twitter.com/Googleorg,"this week, we’re proud to support Latino-owned small businesses with new",,,,,#HispanicHeritageMonth,https://twitter.com/hashtag/HispanicHeritageMonth?src=hashtag_click,"""Paso a Paso” workshops and other free online training programs, as well as a $3M"
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1306269859576049664,"Sep 16, 2020",Today at,https://t.co/F4p9S7MQZC,https://pbs.twimg.com/card_img/1717204746426064896/8CTgYVV6?format=jpg&name=small,impactchallenge.withgoogle.com,71,288,2.3K,https://twitter.com/sundarpichai/status/1306269859576049664/analytics,,,,@greentech_fest,https://twitter.com/greentech_fest,", we shared more about Google’s next decade of climate action, including",,,,,,,'s €10M Impact Challenge which will fund bold ideas in support of Europe's goal to become the first carbon-neutral continent.
https://twitter.com/peard33,https://pbs.twimg.com/profile_images/1270241386470629377/8oMDrxxi_bigger.jpg,https://twitter.com/peard33,Paresh Dave,@peard33,https://twitter.com/peard33/status/1305531378289631233,"Sep 14, 2020",Google aims to run on carbon-free energy by 2030,,,,30,202,1.6K,https://twitter.com/peard33/status/1305531378289631233/analytics,,https://twitter.com/sundarpichai,Sundar Pichai,,,,https://t.co/nGURKGdIiq,https://,,,,,
https://twitter.com/harrymccracken,https://pbs.twimg.com/profile_images/1684103705568886784/sTvwyyW2_bigger.jpg,https://twitter.com/harrymccracken,Harry McCracken,@harrymccracken,https://twitter.com/harrymccracken/status/1305581547274166272,"Sep 15, 2020",Some good stuff here that had escaped my attention.,https://t.co/MySNhm6VCp,https://pbs.twimg.com/card_img/1718829531895586816/sINWI6Mm?format=jpg&name=small,fastcompany.com,24,68,377,https://twitter.com/harrymccracken/status/1305581547274166272/analytics,,https://twitter.com/sundarpichai,Sundar Pichai,,,,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1305446704267685893,"Sep 14, 2020","As of today, Google is the 1st major company to eliminate our entire carbon legacy, including before we became carbon neutral in 2007. We’re also proud that by 2030, we aim to operate on 24/7 carbon-free energy in our data centers & campuses worldwide.",https://t.co/j9HlkWrB2X,https://pbs.twimg.com/card_img/1719560418291830784/pAuLoFBW?format=jpg&name=small,blog.google,441,2.6K,16K,https://twitter.com/sundarpichai/status/1305446704267685893/analytics,,,,,,,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1304070373344911360,"Sep 10, 2020","Nonprofits & academic institutions around the world are using AI + data analytics to better understand COVID-19 and its impact on communities. To support this work,",https://t.co/CGdOq5NNqQ,https://pbs.twimg.com/card_img/1718516014680363008/oPRzM9MS?format=jpg&name=small,blog.google,84,387,2.7K,https://twitter.com/sundarpichai/status/1304070373344911360/analytics,,,,@Googleorg,https://twitter.com/Googleorg,is giving $8.5M+ to 31 orgs working to help mitigate the effects of the pandemic,,,,,,,
https://twitter.com/caesars,https://pbs.twimg.com/profile_images/823419573735079936/1LL2FTqZ_bigger.jpg,https://twitter.com/caesars,Caesar Sengupta,@caesars,https://twitter.com/caesars/status/1303707756629692416,"Sep 9, 2020",So excited to finally get this fresh new UI out for,https://t.co/hhrKBeBRcI,https://pbs.twimg.com/card_img/1718908243370463232/m07OUms4?format=jpg&name=small,blog.google,36,143,1.1K,https://twitter.com/caesars/status/1303707756629692416/analytics,,https://twitter.com/sundarpichai,Sundar Pichai,@google,https://twitter.com/Google,Finance. Team's worked really hard on this and we have a lot more cool stuff coming. Stay tuned!,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1299550743045701638,"Aug 29, 2020",So heartbreaking to read.  RIP Chadwick Boseman.,https://twitter.com/majacobs/status/1299544269099802624/photo/1,https://pbs.twimg.com/profile_images/1307734950590976000/dkYJHkeI_normal.jpg,Quote,101,925,12K,https://twitter.com/sundarpichai/status/1299550743045701638/analytics,,,,,,,,,Matt Jacobs,@majacobs,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1299059655302287360,"Aug 28, 2020",Proud to share,https://t.co/THmXRXYeFH,https://pbs.twimg.com/card_img/1719231065989201921/76_dFrIt?format=jpg&name=small,blog.research.google,104,767,5.3K,https://twitter.com/sundarpichai/status/1299059655302287360/analytics,,,,@GoogleAI,https://twitter.com/GoogleAI,team’s recent advances in quantum chemistry: the largest quantum computation of chemistry to date & the first time a quantum computer has been used to model a chemical reaction pathway -- results published in,,,,,,,today
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1298365268524064768,"Aug 26, 2020",Thrilled to have Halimah as our new general counsel - she's a longtime Googler with a wealth of experience working with teams across the company. Look forward to continue working with her in her new role!,,https://pbs.twimg.com/profile_images/994374704256303104/Uc_KTVdi_normal.jpg,Quote,84,112,1.8K,https://twitter.com/sundarpichai/status/1298365268524064768/analytics,,,,,,,,,Kent Walker,@Kent_Walker,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1296433055138185219,"Aug 20, 2020","To help those in areas impacted by wildfires, we've expanded our SOS alerts on Search & Maps in the US to include satellite data-powered boundary maps that show size & location of fires.",https://t.co/Bzn9uC1Rta,https://pbs.twimg.com/card_img/1719867269700886528/K8YPR4Qo?format=jpg&name=small,blog.google,153,354,3.1K,https://twitter.com/sundarpichai/status/1296433055138185219/analytics,,,,@Googleorg,https://twitter.com/Googleorg,+ our employees are also giving to support relief efforts.,,,,,,,
https://twitter.com/samrutherford,https://pbs.twimg.com/profile_images/1103395352311484416/KsNh39-g_bigger.png,https://twitter.com/samrutherford,Sam Rutherford,@samrutherford,https://twitter.com/samrutherford/status/1290305837001584640,"Aug 3, 2020","If you just want a good, simple phone for a great price, you can't really do better than the Pixel 4a.",https://t.co/Wiwo2fN6VX,https://pbs.twimg.com/card_img/1718826863605198848/W9mSjBGX?format=jpg&name=small,gizmodo.com,72,70,658,https://twitter.com/samrutherford/status/1290305837001584640/analytics,,https://twitter.com/sundarpichai,Sundar Pichai,,,,,,,,,,
https://twitter.com/JulianChokkattu,https://pbs.twimg.com/profile_images/1584982458210156548/pjQ26L-D_bigger.jpg,https://twitter.com/JulianChokkattu,Julian Chokkattu,@JulianChokkattu,https://twitter.com/JulianChokkattu/status/1290301403315855360,"Aug 3, 2020","The Google Pixel 4A is finally here, and it was well worth the wait. It's an improvement in every way over last year's Pixel 3A *and* it's cheaper. That doesn't happen often. At $350, this one's a no-brainer.",https://t.co/XEDc7i8uyy,https://pbs.twimg.com/card_img/1717316963964469248/juxwsaDO?format=jpg&name=small,wired.com,25,90,620,https://twitter.com/JulianChokkattu/status/1290301403315855360/analytics,,https://twitter.com/sundarpichai,Sundar Pichai,@WIRED,https://twitter.com/WIRED,via,https://t.co/XEDc7i8uyy,https://,,,,,
https://twitter.com/MKBHD,https://pbs.twimg.com/profile_images/1468001914302390278/B_Xv_8gu_bigger.jpg,https://twitter.com/MKBHD,Marques Brownlee,@MKBHD,https://twitter.com/MKBHD/status/1290326720394952704,"Aug 3, 2020","Some camera samples from Pixel 4a! It's easily my favorite phone at this $350 price, and the camera is a huge reason why",https://twitter.com/MKBHD/status/1290326720394952704/photo/1,https://pbs.twimg.com/media/EegpSx0WAAA_ktO?format=jpg&name=360x360,,569,2.3K,27K,https://twitter.com/MKBHD/status/1290326720394952704/analytics,,https://twitter.com/sundarpichai,Sundar Pichai,,,,,,,,,,
